purchase_id,customer_id,product_id,purchase_date,quantity,total_amount
8047,790,9,10/20/2023 20:02,5,71.25
8048,790,13,8/8/2023 23:13,4,104.48
8049,790,11,4/8/2023 15:57,2,53.04
8050,790,12,5/7/2022 9:13,5,150
8051,790,13,2/12/2023 8:12,5,130.6
8052,790,5,2/12/2022 5:53,1,17.94
8053,791,6,2/17/2023 16:58,4,106.88
8054,791,5,2/19/2022 8:46,5,89.7
8055,791,12,6/30/2019 1:10,1,30
8056,792,13,2/17/2020 7:55,5,130.6
8057,792,11,8/17/2017 1:34,2,53.04
8058,792,3,6/15/2016 0:03,3,8.1
8059,792,2,5/10/2020 4:40,4,33.92
8060,792,7,11/7/2018 20:09,5,50
8061,792,3,7/21/2021 15:15,1,2.7
8062,792,4,7/24/2017 7:27,3,56.85
8063,792,11,9/26/2023 13:59,1,26.52
8064,792,14,3/24/2020 4:50,1,21.94
8065,792,13,11/30/2016 10:51,1,26.12
8066,792,8,8/9/2021 17:16,4,106.08
8067,792,4,7/15/2018 12:28,2,37.9
8068,792,6,1/22/2020 22:01,2,53.44
8069,792,13,1/12/2018 5:54,5,130.6
8070,792,8,4/26/2020 15:23,4,106.08
8071,793,7,7/4/2022 18:34,5,50
8072,793,3,10/30/2021 11:43,5,13.5
8073,793,2,4/26/2020 10:59,3,25.44
8074,793,5,8/31/2019 3:44,2,35.88
8075,793,3,7/30/2022 4:50,5,13.5
8076,793,5,2/11/2018 15:36,3,53.82
8077,793,7,9/21/2023 16:07,2,20
8078,793,3,3/24/2022 9:02,1,2.7
8079,793,12,5/3/2022 20:43,2,60
8080,793,8,1/17/2018 16:20,1,26.52
8081,794,6,10/23/2021 21:24,5,133.6
8082,794,9,1/26/2020 19:51,2,28.5
8083,794,9,10/21/2018 8:35,4,57
8084,794,1,7/28/2022 18:23,5,142.9
8085,794,5,2/17/2018 20:10,1,17.94
8086,794,1,11/10/2021 19:03,1,28.58
8087,794,14,2/20/2017 17:15,5,109.7
8088,794,11,6/22/2018 11:01,2,53.04
8089,794,4,9/5/2023 5:19,1,18.95
8090,794,13,9/10/2023 14:03,2,52.24
8091,794,6,11/14/2018 18:25,5,133.6
8092,794,9,9/27/2017 2:45,3,42.75
8093,794,4,9/6/2020 8:31,2,37.9
8094,794,6,12/19/2018 0:47,1,26.72
8095,794,3,4/29/2020 6:15,3,8.1
8096,794,3,6/8/2023 12:34,5,13.5
8097,794,2,2/25/2017 23:45,2,16.96
8098,795,2,8/2/2020 7:23,1,8.48
8099,795,10,11/22/2019 6:52,1,15
8100,795,6,2/5/2018 22:04,5,133.6
8101,796,14,8/24/2022 20:24,3,65.82
8102,796,13,6/6/2023 5:42,4,104.48
8103,796,10,11/28/2022 10:43,2,30
8104,796,6,4/15/2023 15:23,5,133.6
8105,796,9,10/15/2023 20:42,4,57
8106,796,11,7/25/2022 17:45,3,79.56
8107,796,5,5/14/2023 8:05,2,35.88
8108,797,5,2/8/2022 11:29,1,17.94
8109,797,6,12/4/2019 21:14,1,26.72
8110,797,12,6/23/2018 14:10,2,60
8111,797,1,6/10/2021 1:37,5,142.9
8112,797,13,4/14/2023 12:24,4,104.48
8113,797,6,5/12/2023 16:04,2,53.44
8114,797,2,11/15/2016 1:01,3,25.44
8115,798,1,2/23/2023 23:37,5,142.9
8116,798,8,10/29/2022 17:11,1,26.52
8117,798,8,3/31/2023 22:36,2,53.04
8118,798,1,9/23/2023 2:26,3,85.74
8119,798,7,10/28/2022 17:58,1,10
8120,798,2,9/21/2022 12:15,4,33.92
8121,798,13,10/8/2022 0:44,1,26.12
8122,798,12,9/6/2022 20:24,4,120
8123,798,12,3/15/2023 3:57,4,120
8124,798,11,2/26/2023 23:23,2,53.04
8125,798,12,6/7/2023 20:10,5,150
8126,798,12,2/12/2023 22:02,2,60
8127,798,10,5/3/2023 7:15,3,45
8128,798,14,12/17/2022 22:43,5,109.7
8129,799,8,2/15/2019 5:23,1,26.52
8130,800,1,6/19/2017 2:02,3,85.74
8131,800,8,1/3/2020 23:47,3,79.56
8132,800,10,10/8/2016 3:54,3,45
8133,800,3,9/24/2023 5:42,4,10.8
8134,800,14,2/21/2022 21:11,4,87.76
8135,800,13,3/4/2016 5:01,4,104.48
8136,800,1,3/8/2021 18:15,4,114.32
8137,800,14,7/17/2022 15:14,4,87.76
8138,800,9,3/5/2016 0:08,1,14.25
8139,800,14,9/6/2021 0:11,4,87.76
8140,800,6,10/25/2017 1:16,3,80.16
8141,800,13,4/7/2018 4:33,3,78.36
8142,800,12,7/31/2018 6:34,3,90
8143,800,2,12/19/2018 4:32,2,16.96
8144,800,10,12/27/2020 18:25,4,60
8145,800,3,4/11/2017 5:11,1,2.7
8146,800,5,1/6/2018 7:44,1,17.94
8147,801,13,7/9/2021 22:41,3,78.36
8148,801,11,1/28/2022 15:20,5,132.6
8149,801,2,9/19/2022 11:53,5,42.4
8150,801,11,5/13/2023 11:16,4,106.08
8151,801,4,9/26/2021 2:20,3,56.85
8152,801,2,8/2/2021 3:42,1,8.48
8153,801,5,4/29/2022 2:42,3,53.82
8154,801,3,10/17/2023 18:38,3,8.1
8155,801,10,8/21/2021 10:51,1,15
8156,801,14,4/26/2023 3:06,2,43.88
8157,801,6,11/11/2022 1:16,4,106.88
8158,802,14,10/1/2022 12:12,2,43.88
8159,802,9,3/5/2020 12:14,3,42.75
8160,802,13,6/16/2019 12:56,1,26.12
8161,802,14,4/8/2021 4:35,3,65.82
8162,802,4,10/10/2023 3:31,3,56.85
8163,802,13,4/5/2020 14:28,3,78.36
8164,802,9,12/14/2018 22:16,3,42.75
8165,802,14,4/20/2019 23:18,5,109.7
8166,802,4,12/2/2020 17:34,5,94.75
8167,802,2,5/23/2018 0:39,1,8.48
8168,802,11,3/22/2017 22:49,4,106.08
8169,802,1,2/18/2021 5:59,5,142.9
8170,802,14,10/7/2023 19:37,4,87.76
8171,802,8,7/7/2023 10:49,5,132.6
8172,802,3,10/29/2021 9:26,4,10.8
8173,803,3,4/24/2023 15:13,4,10.8
8174,803,8,7/14/2021 7:40,5,132.6
8175,803,5,10/19/2021 4:28,2,35.88
8176,803,4,1/8/2022 16:18,3,56.85
8177,803,14,5/31/2021 2:11,5,109.7
8178,803,6,12/23/2022 14:20,3,80.16
8179,803,7,12/20/2021 2:20,3,30
8180,803,6,9/30/2022 5:56,1,26.72
8181,803,14,1/11/2021 19:33,5,109.7
8182,803,8,6/22/2022 18:17,2,53.04
8183,804,3,4/29/2022 4:13,2,5.4
8184,804,14,8/14/2019 12:15,1,21.94
8185,804,1,12/11/2022 11:06,1,28.58
8186,804,12,3/2/2018 6:05,5,150
8187,804,6,12/30/2019 1:01,1,26.72
8188,804,12,2/16/2022 21:36,3,90
8189,804,3,4/8/2016 3:16,3,8.1
8190,804,5,10/5/2018 8:51,3,53.82
8191,804,9,9/19/2020 22:43,5,71.25
8192,804,3,10/22/2019 16:06,1,2.7
8193,804,4,7/16/2021 19:27,2,37.9
8194,804,1,10/22/2022 21:39,2,57.16
8195,804,5,12/8/2019 6:34,3,53.82
8196,804,13,8/13/2021 14:00,5,130.6
8197,804,10,9/9/2020 23:40,2,30
8198,804,11,4/23/2018 2:14,4,106.08
8199,804,2,12/3/2020 3:07,3,25.44
8200,804,5,6/27/2020 11:49,2,35.88
8201,805,10,7/23/2023 18:39,3,45
8202,805,7,2/20/2021 7:20,3,30
8203,805,1,3/6/2018 12:31,1,28.58
8204,805,9,11/28/2021 22:48,5,71.25
8205,805,2,8/8/2021 11:32,3,25.44
8206,805,12,11/13/2020 14:32,5,150
8207,805,4,6/28/2018 17:39,1,18.95
8208,805,9,3/1/2023 21:41,2,28.5
8209,806,14,4/30/2021 8:28,2,43.88
8210,806,6,9/14/2020 11:53,3,80.16
8211,806,8,1/5/2022 9:47,1,26.52
8212,806,2,4/24/2020 22:43,4,33.92
8213,806,2,10/4/2021 9:53,3,25.44
8214,806,3,8/9/2021 21:51,3,8.1
8215,807,3,3/7/2020 5:57,1,2.7
8216,807,6,11/22/2020 18:04,5,133.6
8217,808,1,3/29/2022 21:39,4,114.32
8218,808,7,9/23/2020 20:05,5,50
8219,808,10,3/12/2020 8:18,2,30
8220,808,13,11/14/2022 14:31,2,52.24
8221,808,14,2/27/2022 15:10,3,65.82
8222,808,1,5/24/2020 8:03,2,57.16
8223,808,1,9/13/2020 8:39,4,114.32
8224,808,13,5/26/2020 0:10,5,130.6
8225,809,9,12/4/2017 3:18,3,42.75
8226,809,7,5/14/2017 4:53,4,40
8227,809,14,6/19/2020 23:02,4,87.76
8228,809,10,2/2/2017 10:55,4,60
8229,809,6,10/15/2023 17:28,3,80.16
8230,809,12,8/17/2023 7:03,4,120
8231,809,12,1/5/2018 0:42,4,120
8232,809,12,4/15/2019 13:15,2,60
8233,809,6,11/26/2017 21:27,1,26.72
8234,809,14,3/26/2023 11:58,3,65.82
8235,809,10,8/12/2020 6:48,1,15
8236,809,12,10/1/2019 1:45,5,150
8237,809,2,1/8/2018 19:55,5,42.4
8238,809,5,5/17/2020 7:08,1,17.94
8239,809,2,3/27/2022 22:42,5,42.4
8240,809,11,1/15/2017 9:45,1,26.52
8241,809,3,5/28/2020 4:50,4,10.8
8242,810,13,4/5/2019 10:03,5,130.6
8243,810,14,1/27/2017 10:37,2,43.88
8244,810,9,10/23/2022 3:05,5,71.25
8245,810,7,6/4/2021 3:28,5,50
8246,810,8,5/27/2019 6:22,1,26.52
8247,810,10,10/17/2023 0:06,2,30
8248,810,6,1/8/2016 15:12,2,53.44
8249,810,6,7/7/2017 23:21,2,53.44
8250,810,14,4/2/2021 21:30,3,65.82
8251,810,6,1/1/2023 8:53,1,26.72
8252,810,14,11/5/2017 16:46,1,21.94
8253,810,9,3/4/2021 18:00,2,28.5
8254,810,2,10/6/2017 9:05,3,25.44
8255,810,2,12/26/2022 22:49,1,8.48
8256,811,12,10/10/2019 17:35,2,60
8257,812,6,7/23/2021 11:32,2,53.44
8258,812,6,5/9/2022 14:05,4,106.88
8259,812,7,9/24/2023 21:11,5,50
8260,812,14,12/24/2022 5:25,5,109.7
8261,812,3,2/25/2021 10:29,3,8.1
8262,812,13,9/23/2023 3:48,4,104.48
8263,812,8,3/3/2022 8:10,1,26.52
8264,812,13,7/25/2023 13:53,5,130.6
8265,812,8,8/2/2023 7:11,3,79.56
8266,812,3,2/14/2023 1:23,4,10.8
8267,813,3,4/8/2019 14:35,1,2.7
8268,813,11,3/31/2019 1:37,3,79.56
8269,813,13,11/22/2022 0:24,4,104.48
8270,813,5,4/10/2021 15:18,3,53.82
8271,813,6,1/23/2018 8:13,5,133.6
8272,813,1,11/14/2022 1:10,2,57.16
8273,813,8,6/13/2022 16:27,3,79.56
8274,813,7,6/17/2018 7:35,5,50
8275,813,2,10/18/2021 4:34,2,16.96
8276,813,3,4/10/2022 17:01,5,13.5
8277,813,13,9/21/2019 12:42,5,130.6
8278,813,10,2/19/2022 8:32,5,75
8279,813,14,9/1/2020 2:15,4,87.76
8280,813,14,12/9/2020 23:12,5,109.7
8281,813,2,4/26/2023 16:46,2,16.96
8282,814,5,6/28/2023 10:38,4,71.76
8283,814,3,8/6/2023 16:08,5,13.5
8284,814,4,7/15/2023 1:44,3,56.85
8285,814,5,10/30/2023 19:44,5,89.7
8286,814,3,2/28/2023 17:26,2,5.4
8287,814,5,10/19/2023 11:39,4,71.76
8288,814,5,2/5/2023 14:42,3,53.82
8289,814,9,1/7/2023 18:53,5,71.25
8290,815,8,2/14/2020 0:37,3,79.56
8291,815,6,9/5/2022 16:38,3,80.16
8292,815,2,8/31/2018 12:09,1,8.48
8293,815,7,5/27/2022 13:49,3,30
8294,815,14,9/5/2020 15:04,4,87.76
8295,815,1,11/21/2022 18:39,4,114.32
8296,815,2,2/13/2022 0:25,5,42.4
8297,815,7,11/19/2018 21:47,4,40
8298,815,2,12/11/2018 23:27,2,16.96
8299,816,10,10/6/2022 12:45,5,75
8300,816,5,3/7/2023 20:33,2,35.88
8301,816,4,3/1/2023 4:53,5,94.75
8302,816,10,12/21/2022 1:09,2,30
8303,816,8,11/28/2022 16:50,2,53.04
8304,816,7,10/30/2022 18:28,4,40
8305,816,4,3/19/2023 23:29,1,18.95
8306,816,13,7/15/2022 13:18,4,104.48
8307,816,6,7/22/2022 7:14,3,80.16
8308,816,3,11/8/2022 21:33,1,2.7
8309,817,9,10/12/2021 14:35,1,14.25
8310,817,13,10/7/2022 19:20,5,130.6
8311,817,10,10/22/2017 2:20,5,75
8312,818,12,2/3/2022 9:13,3,90
8313,818,2,7/22/2022 2:22,5,42.4
8314,818,1,11/24/2022 17:44,3,85.74
8315,818,13,9/21/2022 18:14,4,104.48
8316,818,7,3/20/2022 1:01,3,30
8317,818,3,9/14/2022 18:28,3,8.1
8318,818,13,1/31/2022 4:17,3,78.36
8319,818,1,4/30/2023 22:35,3,85.74
8320,818,8,8/19/2023 11:41,4,106.08
8321,818,4,10/20/2023 11:53,4,75.8
8322,818,14,6/21/2022 20:18,5,109.7
8323,818,13,12/19/2022 16:44,2,52.24
8324,818,14,10/2/2023 2:26,2,43.88
8325,818,1,5/4/2022 1:19,3,85.74
8326,818,6,5/17/2023 12:47,4,106.88
8327,818,14,7/30/2023 11:51,2,43.88
8328,818,2,3/28/2022 3:55,5,42.4
8329,818,10,6/6/2023 22:48,5,75
8330,819,5,2/8/2016 11:04,1,17.94
8331,819,14,4/14/2020 1:59,2,43.88
8332,819,14,2/24/2017 20:51,3,65.82
8333,819,13,3/26/2016 19:41,2,52.24
8334,819,5,7/9/2022 18:24,4,71.76
8335,819,13,9/25/2020 17:47,1,26.12
8336,819,5,3/13/2021 0:31,2,35.88
8337,819,6,2/5/2016 12:54,5,133.6
8338,819,13,5/4/2016 23:06,5,130.6
8339,819,10,1/30/2017 9:55,5,75
8340,819,9,5/17/2021 14:47,4,57
8341,819,7,5/23/2016 7:36,1,10
8342,819,13,8/12/2022 1:29,4,104.48
8343,819,9,3/19/2020 15:08,4,57
8344,819,10,8/5/2019 11:20,1,15
8345,819,3,4/8/2019 10:12,5,13.5
8346,819,7,9/9/2023 1:24,5,50
8347,819,9,1/18/2020 19:49,2,28.5
8348,819,2,12/18/2022 5:17,3,25.44
8349,820,3,1/9/2018 14:50,5,13.5
8350,820,10,1/22/2023 5:03,3,45
8351,820,8,2/9/2023 18:53,2,53.04
8352,820,14,9/7/2017 10:04,1,21.94
8353,820,3,5/3/2018 1:26,4,10.8
8354,820,11,1/20/2016 18:20,2,53.04
8355,820,12,9/5/2021 8:36,3,90
8356,821,14,2/10/2023 6:39,5,109.7
8357,821,8,6/15/2022 5:08,5,132.6
8358,821,5,7/9/2020 9:44,5,89.7
8359,821,4,12/22/2022 4:37,3,56.85
8360,821,7,7/13/2023 5:59,1,10
8361,821,6,8/25/2023 10:36,4,106.88
8362,821,7,6/19/2021 4:29,5,50
8363,822,11,8/31/2022 0:06,4,106.08
8364,822,6,11/4/2018 23:45,1,26.72
8365,822,2,11/14/2021 14:05,4,33.92
8366,822,7,7/11/2018 6:00,4,40
8367,822,12,10/21/2020 21:21,4,120
8368,822,12,8/18/2020 18:22,3,90
8369,822,11,7/18/2023 17:14,5,132.6
8370,822,8,5/15/2020 17:53,2,53.04
8371,822,7,1/14/2023 10:47,2,20
8372,822,10,11/4/2021 3:57,4,60
8373,822,4,1/9/2019 19:44,3,56.85
8374,822,13,1/18/2021 10:24,3,78.36
8375,822,3,3/28/2023 22:45,5,13.5
8376,822,12,5/3/2021 6:21,3,90
8377,822,12,3/5/2020 12:47,3,90
8378,822,3,10/25/2022 2:58,5,13.5
8379,822,11,12/2/2019 1:40,5,132.6
8380,822,12,12/10/2020 7:03,5,150
8381,822,11,7/14/2023 3:01,4,106.08
8382,823,3,12/28/2021 16:00,4,10.8
8383,823,6,5/17/2023 18:32,2,53.44
8384,823,14,3/7/2023 0:49,2,43.88
8385,823,1,7/5/2022 23:32,4,114.32
8386,823,10,6/2/2023 10:21,4,60
8387,823,8,4/13/2023 15:55,5,132.6
8388,823,4,10/24/2023 1:46,5,94.75
8389,823,3,5/1/2023 17:29,3,8.1
8390,823,7,6/1/2022 17:17,5,50
8391,823,1,8/8/2023 3:20,5,142.9
8392,824,3,10/1/2022 14:04,4,10.8
8393,824,13,10/13/2022 4:43,2,52.24
8394,824,1,9/28/2023 13:45,2,57.16
8395,824,13,7/31/2022 5:25,2,52.24
8396,824,4,6/2/2023 20:06,2,37.9
8397,824,11,8/1/2022 10:57,4,106.08
8398,824,8,9/9/2023 17:15,2,53.04
8399,824,2,2/10/2023 7:50,3,25.44
8400,824,2,4/21/2023 19:21,3,25.44
8401,824,3,5/30/2022 4:49,1,2.7
8402,824,12,1/3/2023 1:13,3,90
8403,824,6,11/15/2022 17:01,4,106.88
8404,824,6,5/28/2023 8:43,3,80.16
8405,824,11,12/21/2022 18:50,2,53.04
8406,824,11,7/30/2023 4:20,3,79.56
8407,824,6,12/24/2022 14:49,1,26.72
8408,824,9,8/12/2022 5:48,2,28.5
8409,824,4,11/24/2022 17:11,3,56.85
8410,824,1,4/28/2023 4:16,3,85.74
8411,824,6,6/10/2022 20:24,2,53.44
8412,825,12,3/27/2019 3:49,2,60
8413,825,11,10/29/2021 10:12,2,53.04
8414,825,13,7/15/2022 12:28,2,52.24
8415,825,2,3/28/2018 22:17,5,42.4
8416,825,11,6/11/2020 17:32,3,79.56
8417,825,12,7/24/2021 22:20,5,150
8418,825,8,11/23/2018 8:20,3,79.56
8419,825,7,10/7/2018 4:54,5,50
8420,825,3,7/25/2019 1:09,1,2.7
8421,826,4,10/14/2019 5:46,5,94.75
8422,826,6,2/26/2020 4:19,3,80.16
8423,826,4,5/19/2018 9:44,3,56.85
8424,826,8,8/3/2022 1:08,1,26.52
8425,826,12,6/9/2022 6:44,5,150
8426,826,3,12/14/2020 8:02,2,5.4
8427,827,2,6/21/2023 19:40,2,16.96
8428,827,6,7/12/2022 21:32,4,106.88
8429,827,3,10/22/2022 23:07,1,2.7
8430,827,12,4/19/2022 23:22,3,90
8431,827,6,9/28/2021 16:15,5,133.6
8432,827,13,11/4/2021 1:59,2,52.24
8433,827,10,12/9/2022 1:55,3,45
8434,827,6,9/11/2023 14:57,2,53.44
8435,828,4,5/31/2017 18:14,4,75.8
8436,828,6,9/23/2019 22:41,1,26.72
8437,829,3,6/22/2023 1:04,1,2.7
8438,829,14,9/15/2022 13:52,3,65.82
8439,829,13,12/23/2022 20:29,2,52.24
8440,829,5,5/12/2022 0:15,2,35.88
8441,829,10,12/19/2022 20:14,2,30
8442,829,3,7/14/2022 14:15,1,2.7
8443,829,12,11/29/2022 19:58,5,150
8444,830,14,2/9/2022 11:56,4,87.76
8445,830,14,11/20/2019 16:13,5,109.7
8446,830,14,7/21/2022 7:16,5,109.7
8447,830,2,6/6/2023 17:32,2,16.96
8448,830,7,5/3/2021 14:02,2,20
8449,830,3,7/18/2021 22:07,3,8.1
8450,830,14,5/28/2022 12:23,1,21.94
8451,830,8,6/16/2020 10:41,3,79.56
8452,830,7,1/12/2021 22:24,5,50
8453,830,9,7/21/2019 2:28,5,71.25
8454,830,1,11/17/2022 22:54,2,57.16
8455,830,5,6/29/2021 15:51,5,89.7
8456,830,10,2/19/2020 12:37,3,45
8457,830,3,9/11/2019 4:35,5,13.5
8458,830,12,8/14/2022 14:51,2,60
8459,830,11,8/26/2023 2:06,3,79.56
8460,830,9,5/15/2023 8:25,2,28.5
8461,831,7,5/19/2023 18:06,1,10
8462,831,1,10/3/2023 18:59,1,28.58
8463,831,14,1/14/2023 22:30,3,65.82
8464,831,8,11/19/2022 5:50,4,106.08
8465,831,10,10/11/2023 16:31,1,15
8466,831,6,2/26/2023 0:23,3,80.16
8467,831,13,11/21/2022 14:14,2,52.24
8468,831,9,7/5/2023 13:42,4,57
8469,831,7,7/21/2022 18:51,1,10
8470,831,10,6/21/2023 14:53,5,75
8471,831,5,9/15/2022 8:00,4,71.76
8472,831,9,5/19/2022 23:14,1,14.25
8473,831,2,9/21/2022 16:22,4,33.92
8474,831,11,7/22/2022 5:41,3,79.56
8475,831,4,5/12/2022 23:53,1,18.95
8476,831,9,5/19/2022 23:24,2,28.5
8477,831,14,10/28/2023 16:11,4,87.76
8478,831,1,8/9/2022 4:34,2,57.16
8479,832,13,6/21/2020 13:07,4,104.48
8480,832,14,1/13/2021 7:11,3,65.82
8481,832,10,8/22/2022 16:57,5,75
8482,832,10,2/13/2022 3:22,4,60
8483,832,11,9/27/2022 21:29,2,53.04
8484,832,7,4/2/2018 8:29,1,10
8485,833,9,7/29/2023 16:14,4,57
8486,833,7,6/24/2023 11:46,3,30
8487,833,4,10/2/2023 9:47,3,56.85
8488,833,9,7/19/2023 3:19,4,57
8489,833,6,11/4/2023 12:59,3,80.16
8490,833,4,1/9/2023 18:13,4,75.8
8491,833,4,1/28/2023 0:46,1,18.95
8492,833,1,11/1/2023 20:16,5,142.9
8493,833,13,12/22/2022 2:41,5,130.6
8494,833,2,7/2/2023 13:41,2,16.96
8495,833,7,10/1/2022 8:31,1,10
8496,833,14,12/23/2022 10:41,4,87.76
8497,833,8,5/6/2023 19:23,2,53.04
8498,833,10,2/12/2023 14:24,5,75
8499,833,12,1/5/2023 22:16,3,90
8500,833,11,10/23/2022 15:18,4,106.08
8501,833,13,10/11/2023 19:53,1,26.12
8502,833,11,11/30/2022 11:33,2,53.04
8503,833,14,10/23/2023 22:56,2,43.88
8504,834,4,8/17/2019 14:06,2,37.9
8505,834,14,3/17/2021 4:35,3,65.82
8506,834,1,2/14/2021 18:48,2,57.16
8507,834,2,9/29/2019 16:11,4,33.92
8508,834,6,2/26/2020 21:49,1,26.72
8509,834,13,4/7/2021 0:55,2,52.24
8510,834,4,6/3/2022 13:51,5,94.75
8511,834,9,9/7/2022 10:16,2,28.5
8512,834,11,9/14/2019 7:11,1,26.52
8513,835,3,9/11/2023 14:44,2,5.4
8514,836,6,9/18/2018 22:50,2,53.44
8515,836,3,10/27/2017 2:33,2,5.4
8516,836,7,3/8/2022 8:35,3,30
8517,836,8,5/2/2016 16:00,4,106.08
8518,836,11,8/13/2015 20:14,5,132.6
8519,836,8,1/29/2018 13:38,4,106.08
8520,836,11,6/28/2022 12:50,1,26.52
8521,836,8,10/14/2015 10:15,3,79.56
8522,836,3,2/6/2023 23:43,5,13.5
8523,836,7,8/8/2016 6:40,3,30
8524,836,7,12/24/2018 12:43,2,20
8525,836,9,3/1/2019 13:12,1,14.25
8526,837,4,8/4/2019 13:21,4,75.8
8527,837,9,4/15/2020 22:37,5,71.25
8528,837,4,6/26/2023 21:25,2,37.9
8529,837,12,10/16/2023 21:01,5,150
8530,837,4,3/12/2022 9:28,5,94.75
8531,837,13,7/14/2023 4:53,5,130.6
8532,837,8,9/21/2019 18:06,1,26.52
8533,837,10,1/19/2021 10:29,2,30
8534,837,2,1/2/2021 21:53,2,16.96
8535,837,7,9/4/2020 11:22,1,10
8536,837,7,5/22/2022 18:48,2,20
8537,837,9,1/5/2022 19:31,1,14.25
8538,837,4,6/7/2022 0:56,2,37.9
8539,837,10,9/5/2019 4:19,1,15
8540,838,9,8/22/2023 4:02,5,71.25
8541,838,2,7/28/2022 17:03,3,25.44
8542,838,13,2/4/2023 7:26,1,26.12
8543,838,10,9/19/2022 6:38,2,30
8544,838,4,6/1/2022 22:08,1,18.95
8545,838,2,7/13/2022 10:59,3,25.44
8546,838,5,8/21/2023 3:29,4,71.76
8547,838,12,8/30/2023 21:37,1,30
8548,838,3,5/18/2023 19:58,5,13.5
8549,838,6,11/30/2022 18:33,4,106.88
8550,838,3,8/6/2021 18:46,5,13.5
8551,838,12,7/22/2021 16:55,2,60
8552,838,8,12/28/2022 22:18,2,53.04
8553,838,13,1/14/2022 1:49,2,52.24
8554,838,11,10/2/2021 20:10,5,132.6
8555,838,5,8/29/2020 8:12,5,89.7
8556,838,11,10/5/2022 1:29,1,26.52
8557,838,6,12/13/2021 1:33,3,80.16
8558,838,12,11/27/2020 7:53,5,150
8559,838,2,8/28/2020 3:03,3,25.44
8560,839,9,12/10/2021 1:30,4,57
8561,839,5,2/28/2022 20:18,3,53.82
8562,839,7,1/3/2023 6:50,1,10
8563,839,9,3/30/2023 18:52,4,57
8564,839,5,2/21/2022 20:50,2,35.88
8565,839,3,5/29/2023 19:57,4,10.8
8566,839,9,6/25/2022 3:45,5,71.25
8567,839,5,12/18/2021 4:36,3,53.82
8568,839,11,4/30/2022 17:29,2,53.04
8569,839,6,7/2/2022 22:10,2,53.44
8570,839,3,5/2/2023 16:10,5,13.5
8571,839,11,6/9/2023 4:42,4,106.08
8572,839,3,10/23/2023 2:04,4,10.8
8573,839,13,8/21/2023 8:37,4,104.48
8574,839,5,10/25/2023 22:55,5,89.7
8575,839,4,2/16/2022 21:05,3,56.85
8576,839,9,10/4/2021 0:41,4,57
8577,839,6,1/18/2023 7:18,2,53.44
8578,839,2,5/12/2022 3:32,5,42.4
8579,839,11,4/8/2023 2:23,3,79.56
8580,840,5,10/8/2021 8:06,5,89.7
8581,840,4,9/22/2021 5:37,5,94.75
8582,840,2,5/10/2022 18:11,4,33.92
8583,840,8,3/4/2023 18:02,2,53.04
8584,840,7,1/6/2021 0:35,2,20
8585,840,2,6/1/2023 3:14,3,25.44
8586,840,14,5/11/2023 4:09,3,65.82
8587,840,11,1/19/2021 23:34,1,26.52
8588,840,13,8/17/2021 1:50,2,52.24
8589,841,9,10/15/2023 10:04,4,57
8590,842,13,9/7/2021 1:56,5,130.6
8591,842,6,12/6/2020 23:06,1,26.72
8592,842,11,10/10/2016 14:19,2,53.04
8593,842,11,7/3/2015 23:03,5,132.6
8594,842,2,11/28/2016 23:15,4,33.92
8595,842,10,7/4/2020 2:42,4,60
8596,842,6,3/5/2021 12:13,4,106.88
8597,842,12,5/16/2019 3:34,3,90
8598,842,13,1/25/2023 7:11,1,26.12
8599,842,13,9/17/2023 20:38,1,26.12
8600,842,7,2/13/2023 16:46,3,30
8601,842,9,1/12/2023 15:04,4,57
8602,842,14,7/12/2017 5:43,1,21.94
8603,842,14,6/28/2017 7:34,3,65.82
8604,842,10,3/18/2022 8:42,5,75
8605,842,6,5/12/2018 2:12,4,106.88
8606,842,9,12/17/2016 1:19,3,42.75
8607,842,8,11/13/2019 1:10,3,79.56
8608,843,2,1/23/2023 10:06,4,33.92
8609,843,5,5/1/2023 8:50,1,17.94
8610,843,6,4/23/2021 5:51,5,133.6
8611,844,9,4/30/2022 3:58,2,28.5
8612,845,12,5/3/2023 9:04,5,150
8613,845,4,3/15/2021 5:57,4,75.8
8614,845,7,9/18/2021 11:53,3,30
8615,845,3,2/10/2021 21:14,5,13.5
8616,846,6,12/24/2021 12:05,1,26.72
8617,846,4,5/25/2022 1:35,3,56.85
8618,847,3,12/25/2018 12:57,2,5.4
8619,847,9,10/1/2019 2:52,1,14.25
8620,847,4,6/20/2021 17:53,4,75.8
8621,847,4,9/24/2015 9:10,1,18.95
8622,847,3,5/3/2021 5:45,5,13.5
8623,847,13,1/16/2020 4:05,1,26.12
8624,847,1,1/23/2015 5:08,3,85.74
8625,847,13,8/13/2019 12:37,1,26.12
8626,847,2,5/18/2017 12:19,4,33.92
8627,847,6,7/19/2019 20:48,3,80.16
8628,847,6,12/23/2018 12:23,1,26.72
8629,848,14,3/28/2023 16:45,2,43.88
8630,848,3,6/10/2021 18:05,4,10.8
8631,848,5,11/8/2022 11:01,3,53.82
8632,848,9,2/12/2022 8:10,2,28.5
8633,848,5,10/24/2022 4:05,4,71.76
8634,848,3,8/19/2022 14:32,1,2.7
8635,848,12,11/4/2023 8:31,2,60
8636,848,4,2/22/2022 3:07,2,37.9
8637,848,10,8/19/2021 9:37,4,60
8638,848,9,4/12/2022 7:43,3,42.75
